410.142 475.443
395.504 459.068
395.253 441.259
383.691 427.366
378.428 414.188
374.93 403.432
370.516 394.303
361.963 386.649
359.047 378.951
352.95 373.957
346.552 367.003
340.756 361.044
333.158 353.553
326.321 347.461
320.191 340.908
319.895 335.394
314.098 330.617
313.752 326.79
304.593 322.604
301.625 319.156
296.514 314.807
296.146 310.13
293.338 306.385
291.459 302.624
288.224 299.615
285.352 296.47
283.006 293.955
272.928 290.841
267.119 287.209
261.258 282.68
261.258 278.119
260.539 272.278
257.58 267.39
256.182 264.333
253.806 261.521
250.053 259.579
250.053 257.28
246.87 255.095
243.547 253.384
239.812 251.531
238.184 249.225
234.317 246.393
230.95 243.626
228.594 240.872
228.118 238.219
225.706 236.212
225.4 233.598
218.847 231.693
218.847 229.928
217.004 227.258
215.825 224.995
214.475 222.276
213.013 220.171
210.105 218.621
207.893 216.574
207.465 214.675
206.292 212.752
205.144 211.127
204.922 209.674
203.279 208.46
202.241 207.124
200.585 205.653
199.43 204.372
198.689 203.536
198.047 202.635
196.353 201.818
195.373 200.659
194.359 199.357
193.384 198.562
191.183 197.351
191.161 195.883
189.059 194.454
188.422 193.534
186.338 192.466
185.134 191.081
183.869 189.761
183.869 188.741
182.665 187.693
182.221 186.75
178.672 185.646
178.4 184.887
177.587 183.805
177.225 182.116
175.923 180.5
175.562 179.218
172.374 178.285
172.374 177.677
172.374 176.993
171.543 177.06
170.388 177.327
170.091 177.303
170.091 176.14
168.425 174.599
167.924 173.849
167.924 172.628
166.132 171.122
166.053 169.902
164.826 169.039
163.214 167.622
162.594 166.396
161.908 165.286
161.289 164.437
159.342 163.328
158.723 162.335
158.377 161.4
155.427 160.429
155.427 159.621
155.427 158.456
153.254 157.536
152.902 156.694
152.827 155.632
151.396 154.746
150.605 153.915
149.844 153.283
149.229 152.335
148.702 151.355
148.368 150.491
144.622 149.707
143.598 149.103
142.766 147.684
141.905 146.429
139.457 145.079
139.457 143.808
137.727 142.688
137.229 141.475
136.592 140.573
136.094 139.556
136.094 138.971
134.981 137.829
134.981 137.078
134.268 136.272
133.298 135.928
132.789 135.502
132.789 135.455
132.296 135.234
132.224 135.152
131.223 134.55
130.571 133.939
130.571 133.765
129.299 133.799
127.179 132.957
126.528 132.345
125.763 131.227
125.112 129.46
125.112 127.752
124.654 126.68
124.449 125.894
124.39 125.228
123.211 125.066
122.808 125.012
122.351 125.545
122.351 125.828
119.401 125.278
119.401 123.832
118.564 122.787
117.948 121.513
116.743 120.52
116.743 119.4
115.29 118.628
115.29 117.859
114.8 117.24
114.784 116.662
114.679 116.132
114.527 115.548
113.357 115.173
113.236 115.008
112.174 114.791
112.11 114.507
112.11 114.212
111.049 113.723
111.049 113.37
110.832 113.219
110.468 112.571
110.424 112.057
109.646 111.853
109.133 111.256
108.693 111.038
108.23 110.411
107.718 109.974
107.718 109.433
106.962 108.902
106.962 108.457
106.489 108.009
106.437 107.617
105.827 107.191
105.458 106.932
104.987 106.556
104.517 106.291
103.86 106.009
103.67 105.475
102.874 104.892
102.874 104.624
102.409 104.209
102.09 103.732
102.054 103.302
101.628 102.9
101.595 102.624
101.115 102.254
100.621 102.002
100.585 101.728
100.289 101.337
100.289 101.044
99.4343 100.803
99.3981 100.554
99.1025 100.245
99.1025 100.05
97.9833 99.7306
97.9833 99.4774
97.6749 99.1785
97.383 98.7639
97.0496 98.4439
97.0496 98.1185
96.7412 97.7842
96.4767 97.5088
96.4767 97.218
96.4767 96.9755
96.4767 96.8151
95.6487 96.6675
95.162 96.4972
94.8202 96.2612
94.8202 95.9088
94.3334 95.5243
94.3334 95.2295
94.3334 94.9005
94.2466 94.665
93.7598 94.4667
93.7598 94.3512
93.4457 94.1703
93.4457 94.0499
93.2266 93.8298
93.2266 93.6936
93.2266 93.6673
93.2236 93.7973
93.2236 94.0142
92.8277 94.3841
92.8248 94.2721
92.8248 93.798
92.5931 93.5739
92.5902 93.65
92.5902 93.4186
92.5902 93.5254
92.4863 93.2772
92.4833 93.2357
92.4547 93.4577
92.2658 93.483
92.2658 93.5394
92.2658 94.0738
92.2658 93.6047
91.1708 94.0892
90.9533 93.4638
90.9533 93.5559
82.9611 92.5537
82.9611 92.4648
82.9611 91.4553
82.9611 90.0092
82.9611 88.4473
82.9611 87.1739
82.565 85.4665
82.565 84.3422
82.565 83.7198
82.565 83.5552
82.565 83.1161
82.565 82.8449
81.7077 82.6797
81.7077 82.5903
81.7077 82.3782
81.7077 82.1249
81.7077 81.9315
81.6535 81.8038
81.6535 81.7103
80.6245 81.6945
80.5703 81.6393
80.4741 81.4446
80.4741 81.2083
80.4199 80.9736
80.3432 80.7577
80.1386 80.5868
80.1386 80.5119
80.0465 80.4067
79.624 80.3506
79.624 80.2902
79.5319 80.2363
79.1954 80.0378
79.1033 79.9301
78.8112 79.814
78.7191 79.6208
78.7191 79.6796
78.7191 79.3872
78.5056 79.1433
78.2621 79.0575
77.9565 78.9072
77.8872 78.7622
77.3381 78.457
77.3381 78.3907
77.3381 78.1141
